nces,ben,ffl_name,sites,nces_name,nces_schools,latitude,longitude,buildings_lt1_5,buildings_1_5to3,buildings_3to10,buildings_10to25,buildings_25to50,buildings_50to100,buildings_gt100,min_sites_schools,pct_sites_accounted_for ,nces_over_ffl_sites,data_quality_score,capped_buildings_gt50,pct_bldgs_gt50,pct_bldgs_gt50_alt,bldgs_gt50_alt,pct_bldgs_gt50_alt_label
4012690,140070,GLENCOE INDEP SCHOOL DIST 101,3,GLENCOE,2,36.232446,-96.925556,0,0,0,3,0,0,0,2,100%,67%,2,0,0,0,0,0%
4012750,140299,GLOVER SCHOOL DISTRICT 23,1,GLOVER,1,34.035233,-94.763493,0,0,4,0,0,0,0,1,400%,100%,4,0,0,0,0,0%
4012870,140014,GOODWELL INDEP SCH DISTRICT 60,2,GOODWELL,2,36.5954,-101.6302,0,0,0,3,0,0,0,2,150%,100%,4,0,0,0,0,0%
4012900,140181,GORE INDEP SCHOOL DISTRICT 6,3,GORE,3,35.5409,-95.12265,0,0,0,0,0,0,0,3,0%,100%,4,0,0,,,NA
4013080,139775,GRACEMONT INDEP SCHOOL DIST 86,2,GRACEMONT,2,35.1886,-98.2572,0,0,4,0,0,0,0,2,200%,100%,4,0,0,0,0,0%
4013140,140381,GRAHAM INDEP SCHOOL DIST 32,2,GRAHAM,2,35.3457,-96.1352,0,0,0,0,0,0,0,2,0%,100%,4,0,0,,,NA
4013230,140213,GRAND VIEW SCHOOL DISTRICT 34,1,GRAND VIEW,1,35.951887,-94.993625,0,0,0,0,4,0,0,1,400%,100%,4,0,0,0,0,0%
4013260,139887,GRANDVIEW SCHOOL DISTRICT 82,1,GRANDVIEW,1,34.3618,-97.9631,0,0,0,3,0,0,0,1,300%,100%,4,0,0,0,0,0%
4013290,139902,GRANITE INDEP SCHOOL DIST 3,2,GRANITE,2,34.96328,-99.386272,0,0,2,0,0,0,0,2,100%,100%,1,0,0,0,0,0%
4013380,139862,GREENVILLE SCHOOL DISTRICT 3,1,GREENVILLE,1,33.95,-97.1087,0,0,1,1,0,0,0,1,200%,100%,4,0,0,0,0,0%
4013530,140323,GROVE SCHOOL CO DISTRICT 27,1,GROVE,4,36.587129,-94.77479,0,0,1,0,0,0,0,1,100%,400%,2,0,0,0,0,0%
4013600,140062,GYPSY SCHOOL DISTRICT 12,1,GYPSY,1,35.71252,-96.45889,0,0,4,0,0,0,0,1,400%,100%,4,0,0,0,0,0%
4013680,140351,HANNA INDEP SCHOOL DISTRICT 64,2,HANNA,2,35.20474,-95.888169,0,0,2,0,0,0,0,2,100%,100%,1,0,0,0,0,0%
4013740,140021,HARDESTY INDEP SCH DISTRICT 15,2,HARDESTY,2,36.614416,-101.194393,0,0,0,2,0,0,0,2,100%,100%,1,0,0,0,0,0%
4013830,140236,HARMONY SCHOOL DISTRICT 21,1,HARMONY,1,34.317281,-96.075491,0,0,5,0,0,0,0,1,500%,100%,4,0,0,0,0,0%
4013890,139778,HARRAH INDEP SCHOOL DISTRICT 7,10,HARRAH,6,35.488696,-97.164196,0,0,10,0,0,0,0,6,100%,60%,2,0,0,0,0,0%
4013920,140244,HARTSHORNE INDEP SCHOOL DIST 1,3,HARTSHORNE,4,34.841257,-95.567805,0,0,0,10,0,0,0,3,333%,133%,4,0,0,0,0,0%
4013950,140183,HASKELL INDEP SCHOOL DIST 2,3,HASKELL,3,35.8237,-95.682,0,0,0,4,2,0,0,3,200%,100%,4,0,0,0,0,0%
4014080,140309,HAWORTH INDEP SCHOOL DIST 6,3,HAWORTH,3,33.736044,-94.517326,0,0,0,6,0,0,0,3,200%,100%,4,0,0,0,0,0%
4014130,139855,HEALDTON INDEP SCH DISTRICT 55,5,HEALDTON,3,34.231032,-97.489696,0,0,4,4,0,0,0,3,160%,60%,4,0,0,0,0,0%
4014370,140186,HENRYETTA PUBLIC SCHOOLS,3,HENRYETTA,3,35.442857,-96.002533,0,0,0,0,3,0,0,3,100%,100%,1,0,0,0,0,0%
4014670,140173,MIDWAY INDEP SCHOOL DIST 27,2,MIDWAY,2,35.553638,-95.652729,0,0,2,0,0,0,0,2,100%,100%,1,0,0,0,0,0%
4014790,140353,HOLDENVILLE SCHOOL DISTRICT 35,5,HOLDENVILLE,3,35.080857,-96.384034,0,0,0,0,15,0,0,3,300%,60%,4,0,0,0,0,0%
4014820,140436,SKELLY PUBLIC SCHOOLS,1,SKELLY,1,36.1037,-94.7688,0,0,0,0,0,0,0,1,0%,100%,4,0,0,,,NA
4014970,140072,HOMINY INDEP SCHOOL DIST 38,3,HOMINY,3,36.414493,-96.391319,0,0,3,3,0,0,0,3,200%,100%,4,0,0,0,0,0%
4015210,140311,HUGO INDEP SCHOOL DISTRICT I39,5,HUGO,4,34.010992,-95.51155,0,0,0,0,10,0,0,4,200%,80%,4,0,0,0,0,0%
4015370,140315,IDABEL SCHOOL DISTRICT 5,7,IDABEL,5,33.895348,-94.824131,0,0,0,5,0,0,0,5,71%,71%,4,0,0,0,0,0%
4015420,139905,INDIAHOMA PUBLIC SCHOOL,2,INDIAHOMA,2,34.6197,-98.7539,0,0,0,0,0,0,0,2,0%,100%,4,0,0,,,NA
4015450,140193,INDIANOLA INDEP SCHOOL DIST 25,5,INDIANOLA,2,35.16912,-95.730015,0,0,2,0,0,0,0,2,40%,40%,4,0,0,0,0,0%
4015480,140074,INOLA PUBLIC SCHOOLS,4,INOLA,3,36.152517,-95.510513,0,0,0,0,4,0,0,3,100%,75%,2,0,0,0,0,0%
4015750,140076,JENNINGS SCHOOL DISTRICT 2,1,JENNINGS,1,36.182482,-96.568542,0,0,0,5,0,0,0,1,500%,100%,4,0,0,0,0,0%
4015840,139781,JONES INDEP SCHOOL DISTRICT I9,3,JONES,3,35.5511,-97.2465,0,0,0,5,0,0,0,3,167%,100%,4,0,0,0,0,0%
4015900,140388,JUSTICE SCHOOL DISTRICT 54,1,JUSTICE,1,35.1587,-96.4865,0,0,7,0,0,0,0,1,700%,100%,4,0,0,0,0,0%
4016170,140077,KELLYVILLE INDEP SCH DIST 31,4,KELLYVILLE,4,35.9421,-96.2134,0,0,13,0,0,0,0,4,325%,100%,4,0,0,0,0,0%
4016350,140401,KEOTA INDEP SCHOOL DISTRICT 43,2,KEOTA,2,35.25777,-94.920344,0,0,0,10,0,0,0,2,500%,100%,4,0,0,0,0,0%
4016380,140141,KETCHUM INDEP SCHOOL DIST 6,3,KETCHUM,3,36.525966,-95.017749,0,0,0,3,0,0,0,3,100%,100%,1,0,0,0,0,0%
4016410,140025,KEYES INDEP SCHOOL DISTRICT 11,2,KEYES,2,36.808493,-102.255885,0,0,0,0,1,0,0,2,50%,100%,4,0,0,0,0,0%
4016470,140099,KEYSTONE SCHOOL DISTRICT 15,2,KEYSTONE,1,36.130457,-96.281023,0,0,1,0,0,0,0,1,50%,50%,4,0,0,0,0,0%
4016500,140078,KIEFER INDEP SCHOOL DIST 18,4,KIEFER,3,35.94465,-96.044022,0,0,0,0,0,0,0,3,0%,75%,4,0,0,,,NA
4016530,140272,KILDARE SCHOOL DISTRICT 50,1,KILDARE,1,36.80604,-97.049322,0,0,2,0,0,0,0,1,200%,100%,4,0,0,0,0,0%
4016620,140245,KINTA INDEP SCHOOL DISTRICT 13,2,KINTA,2,35.1166,-95.2396,0,0,0,3,0,0,0,2,150%,100%,4,0,0,0,0,0%
4016650,140246,KIOWA PUBLIC SCHOOLS,2,KIOWA,2,34.719796,-95.896137,0,0,0,1,0,0,0,2,50%,100%,4,0,0,0,0,0%
4016720,140247,KREBS SCHOOL DISTRICT 9,1,KREBS,1,34.9268,-95.7217,0,0,0,7,0,0,0,1,700%,100%,4,0,0,0,0,0%
4017040,140248,LANE SCHOOL DISTRICT 22,2,LANE,1,34.3015,-95.9881,0,0,1,0,0,0,0,1,50%,50%,4,0,0,0,0,0%
4017190,140332,LATTA INDEP SCHOOL DISTRICT 24,3,LATTA,3,34.752203,-96.706463,0,0,0,0,11,0,0,3,367%,100%,4,0,0,0,0,0%
4017220,139998,LAVERNE PUBLIC SCHOOLS 30I001,2,LAVERNE,2,36.7096,-99.9007,0,0,0,7,0,0,0,2,350%,100%,4,0,0,0,0,0%
4017280,140402,LEFLORE INDEP SCHOOL DIST 16,2,LE FLORE,2,34.8985,-94.9802,0,0,12,0,0,0,0,2,600%,100%,4,0,0,0,0,0%
4017310,140157,LEACH SCHOOL DISTRICT 14,1,LEACH,1,36.211915,-94.866223,0,0,0,7,0,0,0,1,700%,100%,4,0,0,0,0,0%
4017700,140413,LIBERTY SCHOOL DISTRICT 01,1,LIBERTY,1,35.871241,-95.954844,0,0,0,4,0,0,0,1,400%,100%,4,0,0,0,0,0%
4018240,140103,LONE STAR SCHOOL DISTRICT 8,1,LONE STAR,1,35.9594,-96.1188,0,0,0,1,0,0,0,1,100%,100%,1,0,0,0,0,0%
4018270,139939,LONE WOLF INDEP SCHOOL DIST 2,6,LONE WOLF,2,34.987536,-99.24983,0,0,0,0,0,0,0,2,0%,33%,4,0,0,,,NA
4018390,139784,LOOKEBA-SICKLES SCHOOL DIST 12,2,LOOKEBA SICKLES,2,35.3605,-98.369,1,0,2,0,0,0,0,2,150%,100%,4,0,0,0,0,0%
4018480,140211,LOWREY SCHOOL DISTRICT 10,2,LOWREY,1,36.089237,-94.921624,0,0,0,2,0,0,0,1,100%,50%,2,0,0,0,0,0%
4018570,140301,LUKFATA SCHOOL DISTRICT 9,1,LUKFATA,1,34.022821,-94.750292,0,0,5,0,0,0,0,1,500%,100%,4,0,0,0,0,0%
4018870,139860,MANNSVILLE SCHOOL DISTRICT 7,1,MANNSVILLE,1,34.1907,-96.8758,0,0,1,0,0,0,0,1,100%,100%,1,0,0,0,0,0%
4018900,139746,MAPLE SCHOOL DISTRICT 162,1,MAPLE,1,35.449349,-98.167333,0,0,1,0,0,0,0,1,100%,100%,1,0,0,0,0,0%
4018990,139861,MARIETTA INDEP SCH DISTRICT 16,3,MARIETTA,3,33.930933,-97.120683,0,0,0,6,0,0,0,3,200%,100%,4,0,0,0,0,0%
4019080,139786,MARLOW INDEP SCHOOL DISTRICT 3,3,MARLOW,3,34.647623,-97.960896,0,0,3,0,0,0,0,3,100%,100%,1,0,0,0,0,0%
4019260,140365,MASON INDEP SCHOOL DISTRICT 2,5,MASON,2,35.5678,-96.3524,0,0,3,0,3,0,0,2,120%,40%,4,0,0,0,0,0%
4019290,140360,MAUD INDEP SCHOOL DISTRICT 117,4,MAUD,2,35.13132,-96.778249,0,0,6,0,0,0,0,2,150%,50%,4,0,0,0,0,0%
4019410,140403,MCCURTAIN INDEP SCHOOL DIST 37,2,MCCURTAIN,2,35.152317,-94.972999,0,0,0,7,0,0,0,2,350%,100%,4,0,0,0,0,0%
4019500,140271,MCCORD SCHOOL DISTRICT 77,1,MCCORD,1,36.666396,-97.031095,0,0,0,0,77,0,0,1,7700%,100%,4,0,0,0,0,0%
4019620,139975,MEDFORD INDEP SCHOOL DIST 54,2,MEDFORD,2,36.809125,-97.735049,0,0,0,0,3,0,0,2,150%,100%,4,0,0,0,0,0%
4019680,140361,MEEKER INDEP SCHOOL DIST IO-95,3,MEEKER,3,35.503658,-96.891582,0,0,1,0,2,0,0,3,100%,100%,1,0,0,0,0,0%
4019890,139742,MIDDLEBERG SCHOOL DISTRICT 96,1,MIDDLEBERG,1,35.1061,-97.7354,0,0,0,4,0,0,0,1,400%,100%,4,0,0,0,0,0%
4019980,139863,MILBURN INDEP SCHOOL DIST 29,6,MILBURN,2,34.2419,-96.5525,0,0,0,6,0,0,0,2,100%,33%,2,0,0,0,0,0%
4020010,140081,MILFAY SCHOOL DISTRICT 1,1,MILFAY,1,35.7545,-96.562,0,0,1,0,0,0,0,1,100%,100%,1,0,0,0,0,0%
4020040,140362,MILL CREEK INDEP SCHOOL DIST 2,2,MILL CREEK,2,34.398,-96.8277,0,0,0,6,0,0,0,2,300%,100%,4,0,0,0,0,0%
4020080,139834,MILLWOOD INDEP SCHOOL DIST 37,2,MILLWOOD,2,35.539313,-97.476504,0,0,0,549,0,0,0,2,27450%,100%,4,0,0,0,0,0%
4020100,139791,MINCO INDEP SCHOOL DISTRICT 2,3,MINCO,3,35.3157,-97.9492,0,0,0,5,0,0,0,3,167%,100%,4,0,0,0,0,0%
4020160,140405,MOFFETT SCHOOL DISTRICT 68,1,MOFFETT,1,35.390409,-94.449206,0,0,9,0,0,0,0,1,900%,100%,4,0,0,0,0,0%
4020190,140406,MONROE SCHOOL DISTRICT 11,1,MONROE,1,34.989581,-94.517508,0,0,0,0,2,0,0,1,200%,100%,4,0,0,0,0,0%
4020340,139792,MORRISON PUBLIC SCHOOLS,3,MORRISON,3,36.299625,-97.006843,0,0,0,0,4,0,0,3,133%,100%,4,0,0,0,0,0%
4020430,140133,MOSELEY SCHOOL DISTRICT,1,MOSELEY,1,36.1892,-94.6286,0,0,2,0,0,0,0,1,200%,100%,4,0,0,0,0,0%
4020460,140354,MOSS INDEP SCHOOL DISTRICT 1,2,MOSS,2,35.088699,-96.44395,0,0,6,0,0,0,0,2,300%,100%,4,0,0,0,0,0%
4020640,140249,MOYERS SCHOOL DISTRICT 22,2,MOYERS,2,34.327,-95.6518,0,0,0,7,0,0,0,2,350%,100%,4,0,0,0,0,0%
4020880,140408,MULDROW INDEP SCHOOL DIST 3,7,MULDROW,3,35.404177,-94.586178,1,0,0,3,11,0,0,3,214%,43%,4,0,0,0,0,0%
4020910,139803,MULHALL-ORLANDO SCH DIST I 3,2,MULHALL-ORLANDO,2,36.1489,-97.3768,0,0,0,5,0,0,0,2,250%,100%,4,0,0,0,0,0%
4021030,140000,SHARON-MUTUAL SCHOOL DIST 3,2,SHARON-MUTUAL,2,36.230255,-99.16837,0,0,0,9,0,0,0,2,450%,100%,4,0,0,0,0,0%
4021120,140250,NASHOBA SCHOOL DISTRICT 15,1,NASHOBA,1,34.524382,-95.027314,0,0,2,0,0,0,0,1,200%,100%,4,0,0,0,0,0%
4021180,139880,NAVAJO INDEP SCHOOL DISTRICT 1,3,NAVAJO,3,34.625907,-99.321983,0,0,3,0,0,0,0,3,100%,100%,1,0,0,0,0,0%
4021360,140389,NEW LIMA PUBLIC SCHOOL,2,NEW LIMA,2,35.1719,-96.5951,0,0,0,0,5,0,0,2,250%,100%,4,0,0,0,0,0%
4021600,139796,NINNEKAH INDEP SCH DISTRICT 51,4,NINNEKAH,3,34.9504,-97.9174,0,0,0,0,7,0,0,3,175%,75%,4,0,0,0,0,0%
4021780,139948,CHISHOLM PUBLIC SCHOOL DISTRICT 42,3,CHISHOLM,3,36.463462,-97.929736,0,0,0,11,0,0,0,3,367%,100%,4,0,0,0,0,0%
4021840,140328,NORTH ROCK CREEK SCHOOL,2,NORTH ROCK CREEK,1,35.405539,-96.905016,0,0,0,5,0,0,0,1,250%,50%,4,0,0,0,0,0%
4021870,140427,GREASY SCHOOL DISTRICT 32,1,GREASY,1,35.8188,-94.6263,0,0,1,0,0,0,0,1,100%,100%,1,0,0,0,0,0%
4021900,140191,NORWOOD SCHOOL DISTRICT 14,1,NORWOOD,1,35.870919,-95.164613,0,0,2,0,0,0,0,1,200%,100%,4,0,0,0,0,0%
4021930,140084,NOWATA INDEP SCHOOL DIST 40,3,NOWATA,3,36.696818,-95.644283,0,0,0,3,0,0,0,3,100%,100%,1,0,0,0,0,0%
4022160,140058,OAK GROVE SCHOOL DISTRICT 104,1,OAK GROVE,1,35.971116,-96.652032,0,0,0,1,0,0,0,1,100%,100%,1,0,0,0,0,0%
4022350,139744,OAKDALE SCHOOL DISTRICT 29,1,OAKDALE,1,35.580215,-97.425112,0,0,1,0,0,0,0,1,100%,100%,1,0,0,0,0,0%
4022410,140146,OAKS MISSION SCHOOL DIST I-5,2,OAKS-MISSION,2,36.1648,-94.8535,0,0,0,0,0,0,0,2,0%,100%,4,0,0,,,NA
4022560,140085,OILTON INDEP SCHOOL DIST 20,2,OILTON,2,36.0829,-96.5816,0,0,0,3,0,0,0,2,150%,100%,4,0,0,0,0,0%
4022590,139977,OKARCHE INDEP SCH DISTRICT 105,4,OKARCHE,3,35.727167,-97.978317,0,0,0,3,0,0,0,3,75%,75%,4,0,0,0,0,0%
4022620,140196,OKAY INDEP SCHOOL DISTRICT 1,2,OKAY,2,35.866275,-95.306263,0,0,0,0,0,0,0,2,0%,100%,4,0,0,,,NA
4022830,140200,OKTAHA INDEP SCHOOL DIST 8,2,OKTAHA,2,35.576311,-95.473126,0,0,0,2,0,0,0,2,100%,100%,1,0,0,0,0,0%
4022860,140068,OLIVE INDEP SCHOOL DISTRICT 17,2,OLIVE,2,36.0283,-96.4766,0,0,0,2,0,0,0,2,100%,100%,1,0,0,0,0,0%
4022920,139908,OLUSTEE INDEP SCHOOL DIST 35,2,OLUSTEE,2,34.546588,-99.418746,0,0,2,0,0,0,0,2,100%,100%,1,0,0,0,0,0%
4023190,140151,OSAGE SCHOOL DISTRICT 43,1,OSAGE,1,36.2423,-95.3687,0,0,6,0,0,0,0,1,600%,100%,4,0,0,0,0,0%
4023220,140037,OSAGE HILLS SCHOOL DISTRICT 3,1,OSAGE HILLS,1,36.72793,-96.013291,0,0,3,0,0,0,0,1,300%,100%,4,0,0,0,0,0%
4023340,140366,PADEN INDEP SCHOOL DISTRICT 14,2,PADEN,2,35.504572,-96.570302,0,0,5,0,0,0,0,2,250%,100%,4,0,0,0,0,0%
4023370,140410,PANAMA INDEP SCHOOL DIST 20,4,PANAMA,4,35.1665,-94.6725,0,0,0,0,11,0,0,4,275%,100%,4,0,0,0,0,0%
4023400,140251,PANOLA PUBLIC SCHOOLS,2,PANOLA,2,34.928266,-95.214294,0,0,6,0,0,0,0,2,300%,100%,4,0,0,0,0,0%
4023430,139804,PAOLI INDEP SCHOOL DISTRICT 5,2,PAOLI,2,34.827779,-97.26344,0,0,0,0,6,0,0,2,300%,100%,4,0,0,0,0,0%
4023610,140091,PAWNEE PUBLIC SCHOOLS,3,PAWNEE,3,36.333275,-96.804092,0,0,0,9,0,0,0,3,300%,100%,4,0,0,0,0,0%
4023730,140202,PEGGS SCHOOL DISTRICT 31,1,PEGGS,1,36.080726,-95.104231,0,0,7,0,0,0,0,1,700%,100%,4,0,0,0,0,0%
4023800,140093,PERKINS-TRYON SCHOOL DIST I-56,4,PERKINS-TRYON,4,35.9742,-97.0312,0,0,1,0,0,0,0,4,25%,100%,4,0,0,0,0,0%
4023850,139808,PERRY INDEP SCHOOL DISTRICT 1,5,PERRY,3,36.289627,-97.294156,0,0,0,5,0,0,0,3,100%,60%,2,0,0,0,0,0%
4024180,140252,PITTSBURG INDEP SCHOOL DIST 63,2,PITTSBURG,2,34.713246,-95.854305,0,0,0,3,0,0,0,2,150%,100%,4,0,0,0,0,0%
4024240,139849,PLAINVIEW INDEP SCHOOL DIST 27,4,PLAINVIEW,4,34.161468,-97.178108,0,0,0,10,0,0,0,4,250%,100%,4,0,0,0,0,0%
4024330,140325,PLEASANT GROVE SCHOOL DIST 29,1,PLEASANT GROVE,1,35.325358,-96.89566,0,0,0,0,1,0,0,1,100%,100%,1,0,0,0,0,0%
4024630,140391,POCOLA INDEP SCHOOL DISTRICT 7,3,POCOLA,3,35.259879,-94.471443,0,0,11,0,0,0,0,3,367%,100%,4,0,0,0,0,0%
4024840,140204,PORUM INDEP SCHOOL DISTRICT 88,2,PORUM,2,35.360712,-95.267658,0,0,10,0,0,0,0,2,500%,100%,4,0,0,0,0,0%
4025050,140205,PRESTON SCHOOL DISTRICT,9,PRESTON,2,35.708927,-95.991348,0,0,9,0,0,0,0,2,100%,22%,2,0,0,0,0,0%
4025080,140100,PRETTY WATER SCHOOL DIST 34,1,PRETTY WATER,1,36.046691,-96.162783,0,0,0,1,0,0,0,1,100%,100%,1,0,0,0,0,0%
4025170,140094,PRUE INDEP SCHOOL DISTRICT 50,2,PRUE,2,36.253125,-96.268694,0,0,0,3,0,0,0,2,150%,100%,4,0,0,0,0,0%
4025230,139811,PURCELL INDEP SCHOOL DIST 15,5,PURCELL,5,35.022281,-97.37095,0,0,0,1,0,0,0,5,20%,100%,4,0,0,0,0,0%
4025320,140152,QUAPAW INDEP SCHOOL DIST 14,8,QUAPAW,3,36.958022,-94.790206,0,0,0,8,0,0,0,3,100%,38%,2,0,0,0,0,0%
4025470,140095,CANEY VALLEY SCHOOL DISTRICT,3,CANEY VALLEY,3,36.532507,-95.929944,0,0,0,3,0,0,0,3,100%,100%,1,0,0,0,0,0%
4025500,140254,RATTAN INDEP SCHOOL DISTRICT 1,4,RATTAN,3,34.199703,-95.421429,0,0,0,0,14,0,0,3,350%,75%,4,0,0,0,0,0%
4025530,139864,RAVIA SCHOOL DISTRICT 10,1,RAVIA,1,34.244748,-96.756443,0,0,3,0,0,0,0,1,300%,100%,4,0,0,0,0,0%
4025800,139940,REYDON PUBLIC SCHOOL,2,REYDON,2,35.655759,-99.920564,0,0,0,1,0,0,0,2,50%,100%,4,0,0,0,0,0%
4025860,139865,RINGLING INDEP SCH DISTRICT 14,3,RINGLING,3,34.186334,-97.593355,0,0,0,0,0,0,0,3,0%,100%,4,0,0,,,NA
4025950,140096,RIPLEY INDEP SCHOOL DIST I 3,2,RIPLEY,2,36.015,-96.9049,0,0,0,6,0,0,0,2,300%,100%,4,0,0,0,0,0%
4026010,139767,RIVERSIDE SCHOOL DISTRICT 29,1,RIVERSIDE,1,35.536901,-97.894222,0,0,1,0,0,0,0,1,100%,100%,1,0,0,0,0,0%
4026250,140431,ROCKY MOUNTAIN SCHOOL DIST 24,1,ROCKY MOUNTAIN,1,35.8188,-94.6263,0,0,6,0,0,0,0,1,600%,100%,4,0,0,0,0,0%
4026280,140370,ROFF INDEP SCHOOL DISTRICT 37,2,ROFF,2,34.628364,-96.84094,0,0,0,10,0,0,0,2,500%,100%,4,0,0,0,0,0%
4026310,140414,ROLAND INDEP SCHOOL DISTRICT 5,4,ROLAND,3,35.417085,-94.5186,0,0,0,10,0,0,0,3,250%,75%,4,0,0,0,0,0%
4026550,139812,RUSH SPRINGS SCHOOL DIST 68,3,RUSH SPRINGS,3,34.782701,-97.96052,0,0,0,10,0,0,0,3,333%,100%,4,0,0,0,0,0%
4026580,140188,RYAL SCHOOL DISTRICT 3,2,RYAL,1,35.3475,-95.9633,0,0,1,0,0,0,0,1,50%,50%,4,0,0,0,0,0%
4026610,139910,RYAN INDEP SCHOOL DISTRICT I,2,RYAN,2,34.027632,-97.723432,0,0,350,0,0,0,0,2,17500%,100%,4,0,0,0,0,0%
4026640,140105,SOUTH COFFEYVILLE DISTRICT 51,5,SOUTH COFFEYVILLE,2,36.993855,-95.613149,0,0,0,5,0,0,0,2,100%,40%,2,0,0,0,0,0%
4026730,140153,SALINA INDEP SCHOOL DIST 16,3,SALINA,3,36.29284,-95.151828,14,0,0,0,0,0,0,3,467%,100%,4,0,0,0,0,0%
4026790,140417,SALLISAW INDEP SCHOOL DIST 1,5,SALLISAW,4,35.449764,-94.814188,0,0,0,0,15,0,0,4,300%,80%,4,0,0,0,0,0%
4026940,140371,SASAKWA INDEP SCHOOL DIST 10,2,SASAKWA,2,34.9485,-96.5258,0,0,2,0,0,0,0,2,100%,100%,1,0,0,0,0,0%
4027000,140256,SAVANNA INDEP SCHOOL DIST 30,2,SAVANNA,2,34.8308,-95.843,0,0,9,0,0,0,0,2,450%,100%,4,0,0,0,0,0%
4027090,140206,SCHULTER INDEP SCHOOL DIST 6,2,SCHULTER,2,35.514,-95.9581,0,0,0,5,0,0,0,2,250%,100%,4,0,0,0,0,0%
4027420,140190,SHADY GROVE SCHOOL DISTRICT 26,1,SHADY GROVE,1,35.95866,-95.099244,0,0,0,0,0,0,0,1,0%,100%,4,0,0,,,NA
4027450,140420,SHADY POINT SCHOOL DISTRICT 4,1,SHADY POINT,1,35.1306,-94.6576,0,0,0,0,4,0,0,1,400%,100%,4,0,0,0,0,0%
4027640,140290,SILO PUBLIC SCHOOLS,3,SILO,3,34.039765,-96.4783,0,0,0,0,11,0,0,3,367%,100%,4,0,0,0,0,0%
4027840,140421,SMITHVILLE I-14 SCHOOL DISTRICT,2,SMITHVILLE,3,34.465872,-94.644091,0,0,0,0,9,0,0,2,450%,150%,4,0,0,0,0,0%
4027960,140318,SOPER INDEP SCHOOL DISTRICT 4,5,SOPER,2,34.0358,-95.699,0,0,3,0,0,0,0,2,60%,40%,4,0,0,0,0,0%
4027990,140322,SOUTH ROCK CREEK SCH DIST 32,1,SOUTH ROCK CREEK,1,35.289593,-96.8601,0,0,0,1,0,0,0,1,100%,100%,1,0,0,0,0,0%
4028110,140156,SPAVINAW SCHOOL DISTRICT 21,1,SPAVINAW,1,36.388814,-95.050224,5,0,0,0,0,0,0,1,500%,100%,4,0,0,0,0,0%
4028170,140107,SPERRY INDEP SCHOOL DISTRICT 8,4,SPERRY,3,36.296816,-95.997272,0,0,0,4,0,0,0,3,100%,75%,2,0,0,0,0,0%
4028350,139866,SPRINGER INDEP SCHOOL DIST 21,2,SPRINGER,2,34.2946,-97.1433,0,0,0,2,0,0,0,2,100%,100%,1,0,0,0,0,0%
4028590,139912,STERLING INDEP SCHOOL DIST 3,2,STERLING,2,34.745157,-98.172258,0,0,1,0,0,0,0,2,50%,100%,4,0,0,0,0,0%
4028620,140207,STIDHAM SCHOOL DISTRICT CO 16,1,STIDHAM,1,35.3681,-95.6999,0,0,1,0,0,0,0,1,100%,100%,1,0,0,0,0,0%
4028650,140208,STIGLER INDEP SCHOOL DIST 20,4,STIGLER,3,35.258183,-95.126429,0,0,2,24,20,0,0,3,1150%,75%,4,0,0,0,0,0%
4028800,140376,STONEWALL INDEP SCHOOL DIST 30,3,STONEWALL,3,34.6485,-96.5284,0,0,0,0,13,0,0,3,433%,100%,4,0,0,0,0,0%
4028920,140020,STRAIGHT SCHOOL DISTRICT 80,1,STRAIGHT,1,36.873089,-101.449989,0,0,0,0,0,0,0,1,0%,100%,4,0,0,,,NA
4028980,140377,STRATFORD INDEP SCH DISTRICT 2,9,STRATFORD,3,34.800082,-96.959753,0,0,0,9,0,0,0,3,100%,33%,2,0,0,0,0,0%
4029010,140257,STRINGTOWN INDEP SCHOOL DIST 7,3,STRINGTOWN,2,34.465545,-96.052771,0,0,7,0,0,0,0,2,233%,67%,4,0,0,0,0,0%
4029340,140319,SWINK SCHOOL DISTRICT 21,1,SWINK,1,34.015642,-95.203739,0,0,6,0,0,0,0,1,600%,100%,4,0,0,0,0,0%
4029400,140259,TALIHINA INDEP SCHOOL DIST 52,3,TALIHINA,3,34.756725,-95.041984,0,0,1,0,10,0,0,3,367%,100%,4,0,0,0,0,0%
4029430,139945,TALOGA INDEP SCHOOL DIST 10,4,TALOGA,2,36.03876,-98.96883,0,0,0,2,0,0,0,2,50%,50%,4,0,0,0,0,0%
4029670,140220,TENKILLER SCHOOL DISTRICT 66,1,TENKILLER,1,35.767547,-94.841691,0,0,7,0,0,0,0,1,700%,100%,4,0,0,0,0,0%
4029760,139914,TERRAL SCHOOL DISTRICT 3,1,TERRAL,1,33.8968,-97.9365,0,0,3,0,0,0,0,1,300%,100%,4,0,0,0,0,0%
4029820,140027,TEXHOMA INDEP SCHOOL DIST 61,2,TEXHOMA,2,36.507,-101.7862,0,0,0,9,0,0,0,2,450%,100%,4,0,0,0,0,0%
4029850,139867,THACKERVILLE SCHOOL DISTRICT 4,7,THACKERVILLE,2,33.795154,-97.143411,0,0,4,0,0,0,0,2,57%,29%,4,0,0,0,0,0%
4029886,139793,MOUNTAIN VIEW-GOTEBO DIST 003,2,MOUNTAIN VIEW-GOTEBO,2,35.0952,-98.7443,0,0,0,0,4,0,0,2,200%,100%,4,0,0,0,0,0%
4030048,140278,WOODLAND SCHOOL DIST I 90,4,WOODLAND,3,36.500741,-96.731085,0,0,0,0,3,0,0,3,75%,75%,4,0,0,0,0,0%
